"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1902";"De Rijp";;"2012-04-25";
"1903";"Graft";;;
"1904";"Markenbinnen";;"2012-04-25";
"1905";"Noordeinde";;;
"1906";"Oost-Graftdijk";;"2012-04-25";
"1907";"Starnmeer";;"2012-04-25";
"1908";"West-Graftdijk";;;
"1909";"Hekendorp";;;
"1910";"Oudewater";;;
"1911";"Papekop";;;
"1912";"Snelrewaard";;;
"1913";"Stein";;;
"1914";"Elsloo";;;
"1915";"Urmond";;;
"1916";"Thorn";;;
"1917";"Heel";;;
"1918";"Beegden";;;
"1919";"Wessem";;;
"1920";"Maasbracht";;;
"1921";"Linne";;;
"1922";"Stevensweert";;;
"1923";"Ohé en Laak";;;
"1924";"Almelo";;;
"1925";"Aadorp";;;
"1926";"Bornerbroek";;;
