"CBSCode","BGMNaam","KadGemNaam","Sectie","DatumVanaf","DatumTot","Toelichting"
"1900","Súdwest-Fryslân","Makkum","E",,,
"1900","Súdwest-Fryslân","Makkum","F",,,
"1900","Súdwest-Fryslân","Makkum","G",,,
"1900","Súdwest-Fryslân","Makkum","H",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","A",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","B",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","C",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","D",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","E",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","F",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","G",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","H",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","J",,,
"1900","Súdwest-Fryslân","Nieuwland Friesland","K",,,
"1900","Súdwest-Fryslân","Oppenhuizen","B",,,
"1900","Súdwest-Fryslân","Oppenhuizen","E",,,
"1900","Súdwest-Fryslân","Oppenhuizen","F",,,
"1900","Súdwest-Fryslân","Oppenhuizen","G",,,
"1900","Súdwest-Fryslân","Oppenhuizen","H",,,
"1900","Súdwest-Fryslân","Oosterend","A",,,
"1900","Súdwest-Fryslân","Oosterend","B",,,
"1900","Súdwest-Fryslân","Oosterend","C",,,
"1900","Súdwest-Fryslân","Oosterend","D",,,
"1900","Súdwest-Fryslân","Oosterend","E",,,
"1900","Súdwest-Fryslân","Oosterend","F",,,
"1900","Súdwest-Fryslân","Oosterend","G",,,
"1900","Súdwest-Fryslân","Oosterend","H",,,
"1900","Súdwest-Fryslân","Oosterend","J",,,
"1900","Súdwest-Fryslân","Rauwerd","B",,,
"1900","Súdwest-Fryslân","Rauwerd","C",,,
"1900","Súdwest-Fryslân","Rauwerd","D",,,
"1900","Súdwest-Fryslân","Rauwerd","G",,,
"1900","Súdwest-Fryslân","Rauwerd","H",,,
"1900","Súdwest-Fryslân","Rauwerd","K",,,
"1900","Súdwest-Fryslân","Sneek","A",,,
"1900","Súdwest-Fryslân","Sneek","B",,,
"1900","Súdwest-Fryslân","Sneek","C",,,
"1900","Súdwest-Fryslân","Sneek","D",,,
"1900","Súdwest-Fryslân","Sneek","E",,,
"1900","Súdwest-Fryslân","Sneek","F",,,
"1900","Súdwest-Fryslân","Sneek","G",,,
"1900","Súdwest-Fryslân","Sneek","H",,,
"1900","Súdwest-Fryslân","Scharnegoutum","A",,,
"1900","Súdwest-Fryslân","Scharnegoutum","B",,,
"1900","Súdwest-Fryslân","Scharnegoutum","F",,,
"1900","Súdwest-Fryslân","Scharnegoutum","G",,,
"1900","Súdwest-Fryslân","Scharnegoutum","H",,,
"1900","Súdwest-Fryslân","Staveren","A",,,
"1900","Súdwest-Fryslân","Staveren","B",,,
"1900","Súdwest-Fryslân","Staveren","C",,,
"1900","Súdwest-Fryslân","Tjerkwerd","A",,,
"1900","Súdwest-Fryslân","Tjerkwerd","B",,,
"1900","Súdwest-Fryslân","Tjerkwerd","C",,,
"1900","Súdwest-Fryslân","Tjerkwerd","D",,,
"1900","Súdwest-Fryslân","Tjerkwerd","E",,,
"1900","Súdwest-Fryslân","Tjerkwerd","F",,,
"1900","Súdwest-Fryslân","Tjerkwerd","G",,,
"1900","Súdwest-Fryslân","Woudsend","A",,,
"1900","Súdwest-Fryslân","Woudsend","B",,,
"1900","Súdwest-Fryslân","Woudsend","C",,,
"1900","Súdwest-Fryslân","Woudsend","D",,,
"1900","Súdwest-Fryslân","Workum","A",,,
"1900","Súdwest-Fryslân","Workum","B",,,
"1900","Súdwest-Fryslân","Workum","C",,,
"1900","Súdwest-Fryslân","Workum","D",,,
"1900","Súdwest-Fryslân","Workum","E",,,
"1900","Súdwest-Fryslân","Workum","F",,,
"1900","Súdwest-Fryslân","Workum","G",,,
"1900","Súdwest-Fryslân","Workum","H",,,
"1900","Súdwest-Fryslân","Workum","I",,,
"1900","Súdwest-Fryslân","Workum","K",,,
"1900","Súdwest-Fryslân","Wommels","A",,,
"1900","Súdwest-Fryslân","Wommels","B",,,
"1900","Súdwest-Fryslân","Wommels","C",,,
"1900","Súdwest-Fryslân","Wommels","D",,,
"1900","Súdwest-Fryslân","Wommels","E",,,
"1900","Súdwest-Fryslân","Wommels","F",,,
"1900","Súdwest-Fryslân","Wommels","G",,,
"1900","Súdwest-Fryslân","Wommels","H",,,
"1900","Súdwest-Fryslân","Wommels","J",,,
"1900","Súdwest-Fryslân","Wommels","K",,,
"1900","Súdwest-Fryslân","Wommels","L",,,
"1900","Súdwest-Fryslân","Wommels","M",,,
"1900","Súdwest-Fryslân","Witmarsum","B",,,
"1900","Súdwest-Fryslân","Witmarsum","C",,,
"1900","Súdwest-Fryslân","Witmarsum","D",,,
"1900","Súdwest-Fryslân","Witmarsum","E",,,
"1900","Súdwest-Fryslân","Witmarsum","F",,,
"1900","Súdwest-Fryslân","Witmarsum","G",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","A",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","B",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","C",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","D",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","E",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","F",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","G",,,
"1901","Bodegraven-Reeuwijk","Bodegraven","H",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","A",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","B",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","C",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","D",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","E",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","F",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","G",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","H",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","K",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","L",,,
"1901","Bodegraven-Reeuwijk","Reeuwijk","M",,,
"1901","Bodegraven-Reeuwijk","Lange Ruige Weide","A",,,
"1901","Bodegraven-Reeuwijk","Lange Ruige Weide","C",,,
"1901","Bodegraven-Reeuwijk","Waarder","A",,,
"1901","Bodegraven-Reeuwijk","Waarder","B",,,
"1901","Bodegraven-Reeuwijk","Waarder","C",,,
"1903","Eijsden-Margraten","Bemelen","A",,,
"1903","Eijsden-Margraten","Bemelen","B",,,
"1903","Eijsden-Margraten","Cadier en Keer","A",,,
"1903","Eijsden-Margraten","Cadier en Keer","B",,,
"1903","Eijsden-Margraten","Cadier en Keer","C",,,
"1903","Eijsden-Margraten","Eijsden","A",,,
"1903","Eijsden-Margraten","Eijsden","B",,,
"1903","Eijsden-Margraten","Eijsden","C",,,
"1903","Eijsden-Margraten","Eijsden","D",,,
"1903","Eijsden-Margraten","Eijsden","E",,,
"1903","Eijsden-Margraten","Eijsden","F",,,
"1903","Eijsden-Margraten","Eijsden","G",,,
"1903","Eijsden-Margraten","Eijsden","H",,,
"1903","Eijsden-Margraten","Eijsden","K",,,
"1903","Eijsden-Margraten","Eijsden","L",,,
"1903","Eijsden-Margraten","Eijsden","M",,,
"1903","Eijsden-Margraten","Sint Geertruid","A",,,
"1903","Eijsden-Margraten","Sint Geertruid","B",,,
"1903","Eijsden-Margraten","Sint Geertruid","C",,,
"1903","Eijsden-Margraten","Gronsveld","A",,,
"1903","Eijsden-Margraten","Gronsveld","B",,,
"1903","Eijsden-Margraten","Gronsveld","C",,,
"1903","Eijsden-Margraten","Gronsveld","M",,,
"1903","Eijsden-Margraten","Gronsveld","P",,,
"1903","Eijsden-Margraten","Mesch","A",,,
"1903","Eijsden-Margraten","Mesch","B",,,
"1903","Eijsden-Margraten","Mesch","C",,,
"1903","Eijsden-Margraten","Margraten","A",,,
"1903","Eijsden-Margraten","Margraten","B",,,
"1903","Eijsden-Margraten","Margraten","C",,,
"1903","Eijsden-Margraten","Margraten","D",,,
"1903","Eijsden-Margraten","Margraten","E",,,
"1903","Eijsden-Margraten","Margraten","F",,,
"1903","Eijsden-Margraten","Margraten","G",,,
"1903","Eijsden-Margraten","Margraten","H",,,
"1903","Eijsden-Margraten","Margraten","K",,,
"1903","Eijsden-Margraten","Margraten","L",,,
"1903","Eijsden-Margraten","Margraten","M",,,
"1903","Eijsden-Margraten","Margraten","N",,,
"1903","Eijsden-Margraten","Margraten","P",,,
"1903","Eijsden-Margraten","Margraten","R",,,
"1903","Eijsden-Margraten","Margraten","S",,,
"1903","Eijsden-Margraten","Margraten","T",,,
"1903","Eijsden-Margraten","Margraten","V",,,
"1903","Eijsden-Margraten","Margraten","W",,,
"1903","Eijsden-Margraten","Margraten","X",,,
"1903","Eijsden-Margraten","Margraten","Y",,,
"1903","Eijsden-Margraten","Mheer","A",,,
"1903","Eijsden-Margraten","Mheer","B",,,
"1903","Eijsden-Margraten","Noorbeek","A",,,
"1903","Eijsden-Margraten","Noorbeek","B",,,
"1904","Stichtse Vecht","Breukelen Sint Pieters","A",,,
"1904","Stichtse Vecht","Breukelen Sint Pieters","B",,,
"1904","Stichtse Vecht","Breukelen Sint Pieters","F",,,
"1904","Stichtse Vecht","Breukelen Sint Pieters","G",,,
"1904","Stichtse Vecht","Breukelen-Nijenrode","B",,,
"1904","Stichtse Vecht","Breukelen-Nijenrode","C",,,
"1904","Stichtse Vecht","Breukelen-Nijenrode","F",,,
"1904","Stichtse Vecht","Breukelen","K",,,
"1904","Stichtse Vecht","Breukelen","L",,,
"1904","Stichtse Vecht","Kockengen","B",,,
"1904","Stichtse Vecht","Kockengen","D",,,
"1904","Stichtse Vecht","Kockengen","E",,,
"1904","Stichtse Vecht","Kockengen","F",,,
"1904","Stichtse Vecht","Loenen","A",,,
"1904","Stichtse Vecht","Loenen","B",,,
"1904","Stichtse Vecht","Loenen","C",,,
"1904","Stichtse Vecht","Loenen","D",,,
"1904","Stichtse Vecht","Loenen","E",,,
"1904","Stichtse Vecht","Loenen","F",,,
"1904","Stichtse Vecht","Loenen","G",,,
"1904","Stichtse Vecht","Loenen","H",,,
"1904","Stichtse Vecht","Maarssen","A",,,
"1904","Stichtse Vecht","Maarssen","B",,,
"1904","Stichtse Vecht","Maarssen","C",,,
"1904","Stichtse Vecht","Maarssen","D",,,
"1904","Stichtse Vecht","Maarssen","E",,,
"1904","Stichtse Vecht","Maarssen","F",,,
"1904","Stichtse Vecht","Maarssen","G",,,
"1904","Stichtse Vecht","Maarssen","H",,,
"1904","Stichtse Vecht","Maarssen","I",,,
"1904","Stichtse Vecht","Maarssen","K",,,
"1904","Stichtse Vecht","Maarsseveen","A",,,
"1904","Stichtse Vecht","Maarsseveen","C",,,
"1904","Stichtse Vecht","Nigtevecht","A",,,
"1904","Stichtse Vecht","Nigtevecht","B",,,
"1904","Stichtse Vecht","Nigtevecht","C",,,
"1904","Stichtse Vecht","Vreeland","A",,,
"1904","Stichtse Vecht","Vreeland","B",,,
"1911","Hollands Kroon","Anna Paulowna","K",,,
"1911","Hollands Kroon","Anna Paulowna","L",,,
"1911","Hollands Kroon","Anna Paulowna","M",,,
"1911","Hollands Kroon","Anna Paulowna","N",,,
"1911","Hollands Kroon","Anna Paulowna","O",,,
"1911","Hollands Kroon","Barsingerhorn","A",,,
"1911","Hollands Kroon","Barsingerhorn","B",,,
"1911","Hollands Kroon","Barsingerhorn","C",,,
"1911","Hollands Kroon","Barsingerhorn","D",,,
"1911","Hollands Kroon","Barsingerhorn","E",,,
"1911","Hollands Kroon","Barsingerhorn","F",,,
"1911","Hollands Kroon","Barsingerhorn","G",,,
"1911","Hollands Kroon","Niedorp","A",,,
"1911","Hollands Kroon","Niedorp","B",,,
"1911","Hollands Kroon","Niedorp","C",,,
"1911","Hollands Kroon","Niedorp","D",,,
"1911","Hollands Kroon","Niedorp","E",,,
"1911","Hollands Kroon","Niedorp","F",,,
"1911","Hollands Kroon","Niedorp","G",,,
"1911","Hollands Kroon","Niedorp","H",,,
"1911","Hollands Kroon","Niedorp","I",,,
"1911","Hollands Kroon","Niedorp","K",,,
"1911","Hollands Kroon","Wieringen","A",,,
"1911","Hollands Kroon","Wieringen","C",,,
"1911","Hollands Kroon","Wieringen","D",,,
"1911","Hollands Kroon","Wieringen","E",,,
"1911","Hollands Kroon","Wieringen","F",,,
"1911","Hollands Kroon","Wieringen","G",,,
"1911","Hollands Kroon","Wieringen","H",,,
"1911","Hollands Kroon","Wieringen","I",,,
"1911","Hollands Kroon","Wieringen","K",,,
"1911","Hollands Kroon","Wieringerwaard","A",,,
"1911","Hollands Kroon","Wieringerwaard","B",,,
"1911","Hollands Kroon","Wieringerwaard","C",,,
"1911","Hollands Kroon","Wieringerwaard","D",,,
"1911","Hollands Kroon","Wieringerwaard","E",,,
"1911","Hollands Kroon","Wieringermeer","A",,,
"1911","Hollands Kroon","Wieringermeer","B",,,
"1911","Hollands Kroon","Wieringermeer","C",,,
"1911","Hollands Kroon","Wieringermeer","D",,,
"1911","Hollands Kroon","Wieringermeer","E",,,
"1911","Hollands Kroon","Wieringermeer","F",,,
"1911","Hollands Kroon","Wieringermeer","G",,,
"1911","Hollands Kroon","Wieringermeer","H",,,
"1911","Hollands Kroon","Wieringermeer","I",,,
"1911","Hollands Kroon","Wieringermeer","K",,,
"1911","Hollands Kroon","Wieringermeer","L",,,
"1911","Hollands Kroon","Wieringermeer","M",,,
"1911","Hollands Kroon","Wieringermeer","N",,,
"1916","Leidschendam-Voorburg","Stompwijk","A",,,
"1916","Leidschendam-Voorburg","Stompwijk","B",,,
"1916","Leidschendam-Voorburg","Stompwijk","C",,,
"1916","Leidschendam-Voorburg","Stompwijk","D",,,
"1916","Leidschendam-Voorburg","Stompwijk","E",,,
"1916","Leidschendam-Voorburg","Stompwijk","F",,,
"1916","Leidschendam-Voorburg","Stompwijk","G",,,
"1916","Leidschendam-Voorburg","Stompwijk","H",,,
"1916","Leidschendam-Voorburg","Stompwijk","I",,,
"1916","Leidschendam-Voorburg","Stompwijk","K",,,
"1916","Leidschendam-Voorburg","Stompwijk","L",,,
"1916","Leidschendam-Voorburg","Voorburg","D",,,
"1916","Leidschendam-Voorburg","Voorburg","E",,,
"1916","Leidschendam-Voorburg","Voorburg","F",,,
"1916","Leidschendam-Voorburg","Veur","A",,,
"1916","Leidschendam-Voorburg","Veur","B",,,
"1924","Goeree-Overflakkee","Den Bommel","A",,,
"1924","Goeree-Overflakkee","Den Bommel","B",,,
"1924","Goeree-Overflakkee","Den Bommel","C",,,
"1924","Goeree-Overflakkee","Den Bommel","D",,,
"1924","Goeree-Overflakkee","Den Bommel","E",,,
"1924","Goeree-Overflakkee","Den Bommel","F",,,
"1924","Goeree-Overflakkee","Dirksland","A",,,
"1924","Goeree-Overflakkee","Dirksland","B",,,
"1924","Goeree-Overflakkee","Dirksland","C",,,
"1924","Goeree-Overflakkee","Dirksland","D",,,
"1924","Goeree-Overflakkee","Dirksland","E",,,
"1924","Goeree-Overflakkee","Dirksland","F",,,
"1924","Goeree-Overflakkee","Dirksland","G",,,
"1924","Goeree-Overflakkee","Dirksland","H",,,
"1924","Goeree-Overflakkee","Goedereede","A",,,
"1924","Goeree-Overflakkee","Goedereede","C",,,
"1924","Goeree-Overflakkee","Goedereede","D",,,
"1924","Goeree-Overflakkee","Goedereede","E",,,
"1924","Goeree-Overflakkee","Herkingen","A",,,
"1924","Goeree-Overflakkee","Herkingen","B",,,
"1924","Goeree-Overflakkee","Stad aan het Haringvliet","A",,,
"1924","Goeree-Overflakkee","Stad aan het Haringvliet","B",,,
"1924","Goeree-Overflakkee","Middelharnis","A",,,
"1924","Goeree-Overflakkee","Middelharnis","B",,,
"1924","Goeree-Overflakkee","Middelharnis","C",,,
"1924","Goeree-Overflakkee","Middelharnis","D",,,
"1924","Goeree-Overflakkee","Middelharnis","E",,,
"1924","Goeree-Overflakkee","Melissant","A",,,
"1924","Goeree-Overflakkee","Melissant","B",,,
"1924","Goeree-Overflakkee","Melissant","C",,,
"1924","Goeree-Overflakkee","Melissant","D",,,
"1924","Goeree-Overflakkee","Melissant","E",,,
"1924","Goeree-Overflakkee","Melissant","F",,,
"1924","Goeree-Overflakkee","Melissant","G",,,
"1924","Goeree-Overflakkee","Ouddorp","A",,,
"1924","Goeree-Overflakkee","Ouddorp","B",,,
